C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,6,S7_spatial_modes,2.0995287551946404,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.697660483575478,0.0,MODEL_INADEQUATE,10,1,0.0,7,S7_spatial_modes,2.092981450726434,2,1,F-zfixed,0.697660483575478,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.313195400809254,0.0,MODEL_INADEQUATE,10,2,0.0,7,S7_spatial_modes,1.8791724048555238,2,0,F-zfixed,0.313195400809254,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,0.40369359112456676,0.0,MODEL_INADEQUATE,10,3,0.0,7,S7_spatial_modes,1.5506300356948728,2,0,F-zfixed,0.40369359112456676,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,7,S7_spatial_modes,1.5235566981373623,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,7,S7_spatial_modes,1.514590589202676,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,7,S7_spatial_modes,1.5052688634440443,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,8,S7_spatial_modes,1.5149867540320656,2,0,F-zfixed,0.0,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,0.3903042363631383,0.0,MODEL_INADEQUATE,10,2,0.0,8,S7_spatial_modes,1.4992000994558339,2,1,F-zfixed,0.3903042363631383,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,1,0.3852919384326127,0.0,MODEL_INADEQUATE,10,3,0.0,8,S7_spatial_modes,1.4641093660439282,2,0,F-zfixed,0.3852919384326127,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,8,S7_spatial_modes,1.4625223815277621,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,8,S7_spatial_modes,1.461214679949741,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,8,S7_spatial_modes,1.4448725893421468,2,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S7_spatial_modes,119.94567934567458,3,1,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S7_spatial_modes,119.79827959421728,3,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S7_spatial_modes,119.59096468833191,3,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S7_spatial_modes,119.53249102135467,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S7_spatial_modes,119.04993360007072,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S7_spatial_modes,118.94062091496048,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7725886062469147,NORMAL_LEARNING,10,1,0.0,3,S7_spatial_modes,24.009321930096412,3,1,F-zfixed,2.7725886062469147,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725796799784965,NORMAL_LEARNING,10,2,0.0,3,S7_spatial_modes,23.389650132795346,3,0,F-zfixed,2.7725796799784965,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7714488399546133,NORMAL_LEARNING,10,3,0.0,3,S7_spatial_modes,21.969691257097992,3,0,F-zfixed,2.7714488399546133,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S7_spatial_modes,20.51426557109054,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S7_spatial_modes,20.195798085805812,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S7_spatial_modes,19.769320300910934,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,1.3102739915960675,0.0,MODEL_INADEQUATE,10,1,0.0,4,S7_spatial_modes,3.930821974788202,3,1,F-zfixed,1.3102739915960675,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.612401292953648,0.0,MODEL_INADEQUATE,10,2,0.0,4,S7_spatial_modes,3.6744077577218874,3,0,F-zfixed,0.612401292953648,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,1.2237285231808694,0.0,MODEL_INADEQUATE,10,3,0.0,4,S7_spatial_modes,3.671185569542608,3,0,F-zfixed,1.2237285231808694,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,4,S7_spatial_modes,3.6523186367466565,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,4,S7_spatial_modes,3.6288978705269628,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,4,S7_spatial_modes,3.5532446683843233,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,1.0748322641945054,0.0,MODEL_INADEQUATE,10,1,0.0,5,S7_spatial_modes,3.2244967925835155,3,0,F-zfixed,1.0748322641945054,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,1.5808406123035006,0.0,MODEL_INADEQUATE,10,2,0.0,5,S7_spatial_modes,3.161681224607001,3,0,F-zfixed,1.5808406123035006,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,1,2.26893072041808,0.0,MODEL_INADEQUATE,10,3,0.0,5,S7_spatial_modes,3.125449625619339,3,1,F-zfixed,2.26893072041808,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,5,S7_spatial_modes,3.0457556987496233,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,5,S7_spatial_modes,2.9489339935266514,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,5,S7_spatial_modes,2.897192926747927,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,0.5456498359261109,0.0,MODEL_INADEQUATE,10,1,0.0,6,S7_spatial_modes,1.6369495077783327,3,0,F-zfixed,0.5456498359261109,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,nan,diagnostic,1,0.8701061984054199,0.0,MODEL_INADEQUATE,10,2,0.0,6,S7_spatial_modes,1.6157466476284341,3,1,F-zfixed,0.8701061984054199,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,3,0.0,6,S7_spatial_modes,1.606094835184038,3,0,F-zfixed,0.0,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,6,S7_spatial_modes,1.5917717299632912,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,6,S7_spatial_modes,1.5881051864565592,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,6,S7_spatial_modes,1.5809666728988887,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,7,S7_spatial_modes,1.5802842443686558,3,0,F-zfixed,0.0,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.25679380467136304,0.0,MODEL_INADEQUATE,10,2,0.0,7,S7_spatial_modes,1.5407628280281784,3,0,F-zfixed,0.25679380467136304,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,nan,diagnostic,1,0.328557086421346,0.0,MODEL_INADEQUATE,10,3,0.0,7,S7_spatial_modes,1.2620227267569604,3,1,F-zfixed,0.328557086421346,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,7,S7_spatial_modes,1.2520859003816938,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,100.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,7,S7_spatial_modes,1.2089067241959128,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,7,S7_spatial_modes,1.2024913161343491,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,nan,diagnostic,1,0.0,0.0,MODEL_INADEQUATE,10,1,0.0,8,S7_spatial_modes,1.5711599685364277,3,0,F-zfixed,0.0,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.25265629547435964,0.0,MODEL_INADEQUATE,10,2,0.0,8,S7_spatial_modes,1.5159377728461578,3,0,F-zfixed,0.25265629547435964,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,80.0,nan,diagnostic,1,0.6382776341253712,0.0,MODEL_INADEQUATE,10,3,0.0,8,S7_spatial_modes,1.1561443382065093,3,1,F-zfixed,0.6382776341253712,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,100.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,4,nan,8,S7_spatial_modes,1.0477785370330892,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,5,nan,8,S7_spatial_modes,1.046406020954457,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,1.0,1.0,2.0,160.0,nan,diagnostic,0,nan,nan,MODEL_INADEQUATE,10,6,nan,8,S7_spatial_modes,1.0412660514686962,3,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S7_spatial_modes,123.42586833678044,4,1,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S7_spatial_modes,123.28739706450588,4,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S7_spatial_modes,123.0125124144356,4,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S7_spatial_modes,122.97433882453295,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S7_spatial_modes,122.60759451591171,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S7_spatial_modes,122.57810962681954,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,3,S7_spatial_modes,24.587077019000503,4,1,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,3,S7_spatial_modes,24.22062693115275,4,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,3,S7_spatial_modes,22.591307594937177,4,0,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S7_spatial_modes,21.088791272720243,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S7_spatial_modes,20.75396890828278,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S7_spatial_modes,20.602778980367148,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.3296673063378759,NORMAL_LEARNING,10,1,0.0,4,S7_spatial_modes,4.464014886176869,4,0,F-zfixed,1.3296673063378759,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.7415442706628237,NORMAL_LEARNING,10,2,0.0,4,S7_spatial_modes,4.176724377053169,4,1,F-zfixed,1.7415442706628237,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.3035687818319672,NORMAL_LEARNING,10,3,0.0,4,S7_spatial_modes,4.012600957195183,4,0,F-zfixed,1.3035687818319672,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S7_spatial_modes,3.9767085205712007,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S7_spatial_modes,3.96850622969054,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S7_spatial_modes,3.9475665142844036,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.7713885891707264,NORMAL_LEARNING,10,1,0.0,5,S7_spatial_modes,3.4887516881234433,4,1,F-zfixed,1.7713885891707264,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.5815711371992947,NORMAL_LEARNING,10,2,0.0,5,S7_spatial_modes,3.4257814660183215,4,0,F-zfixed,1.5815711371992947,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.7239952131403917,NORMAL_LEARNING,10,3,0.0,5,S7_spatial_modes,3.395733854055017,4,0,F-zfixed,1.7239952131403917,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S7_spatial_modes,3.327887705686706,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S7_spatial_modes,3.2788036437288994,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S7_spatial_modes,3.260523242305233,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.9680792177363363,NORMAL_LEARNING,10,1,0.0,6,S7_spatial_modes,1.9320611044461486,4,0,F-zfixed,0.9680792177363363,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.1921132156117193,NORMAL_LEARNING,10,2,0.0,6,S7_spatial_modes,1.9050911976235554,4,1,F-zfixed,1.1921132156117193,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.6275297058305397,NORMAL_LEARNING,10,3,0.0,6,S7_spatial_modes,1.8857642649653314,4,0,F-zfixed,0.6275297058305397,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S7_spatial_modes,1.8479463312625413,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S7_spatial_modes,1.8031290574191772,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S7_spatial_modes,1.7923410109526472,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.0224017775278291,NORMAL_LEARNING,10,1,0.0,7,S7_spatial_modes,1.825210025846502,4,1,F-zfixed,1.0224017775278291,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.9246652744749655,NORMAL_LEARNING,10,2,0.0,7,S7_spatial_modes,1.6815510415540373,4,0,F-zfixed,0.9246652744749655,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.4378952928979267,NORMAL_LEARNING,10,3,0.0,7,S7_spatial_modes,1.4308113867018477,4,0,F-zfixed,0.4378952928979267,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S7_spatial_modes,1.3863685614013832,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S7_spatial_modes,1.370786193590817,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S7_spatial_modes,1.3676055154002498,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.7383864149807255,NORMAL_LEARNING,10,1,0.0,8,S7_spatial_modes,1.4135601422392199,4,0,F-zfixed,0.7383864149807255,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.802133735288859,NORMAL_LEARNING,10,2,0.0,8,S7_spatial_modes,1.371556094271945,4,1,F-zfixed,0.802133735288859,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.5007417248412215,NORMAL_LEARNING,10,3,0.0,8,S7_spatial_modes,1.353154997880381,4,0,F-zfixed,0.5007417248412215,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S7_spatial_modes,1.3478342867970383,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S7_spatial_modes,1.3403059405467985,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S7_spatial_modes,1.3321285545802084,4,0,F-zfixed,nan,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S7_spatial_modes,127.59914026465069,5,1,F-zfixed,2.7725887222397816,0.06;0.12;0.18;0.24;0.3;0.36;0.42;0.48;0.54;0.6
