scenario,strategy,seed,event_index,event_kind,d_time_s,d_egda_mol,d_acid_mol,d_liquid_mL,d_waste_mL,d_sample_mL,d_nmr_acquisitions,d_nmr_reacquisitions,d_qc_rejected,d_capillary_travel_m,d_condition_changes,d_temperature_changes,d_energy_kJ,d_reactor_conditions,d_spatial_samples,cum_time_s,cum_egda_mol,cum_acid_mol,cum_liquid_mL,cum_waste_mL,cum_sample_mL,cum_nmr_acquisitions,cum_nmr_reacquisitions,cum_qc_rejected,cum_capillary_travel_m,cum_condition_changes,cum_temperature_changes,cum_energy_kJ,cum_reactor_conditions,cum_spatial_samples
S3_transport,D,7,42,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,10954.893171727723,0.06722149324781855,0.04564538821553216,134.44298649563714,162.94298649563714,28.5,38.0,0.0,0.0,1.2200000000000004,3.0,3.0,141.2300851269027,4.0,38.0
S3_transport,D,7,43,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,11054.888737705836,0.06763814143939402,0.046062036407107626,135.2762828787881,164.5262828787881,29.25,39.0,0.0,0.0,1.2400000000000004,3.0,3.0,141.4913235430205,4.0,39.0
S3_transport,D,7,44,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.2612384161178193,0.0,1.0,11154.88430368395,0.06805478963096949,0.046478684598683095,136.10957926193905,166.10957926193905,30.0,40.0,0.0,0.0,1.2600000000000005,3.0,3.0,141.75256195913832,4.0,40.0
S3_transport,D,7,45,condition_change,2308.3538881864793,0.009618141200776996,0.009618141200776996,19.236282401553993,19.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.85503415919692,1.0,0.0,13463.238191870429,0.07767293083174648,0.05609682579946009,155.34586166349305,185.34586166349305,30.0,40.0,0.0,0.0,1.2600000000000005,4.0,4.0,182.60759611833524,5.0,40.0
S3_transport,D,7,46,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.8464291490120748,0.0,1.0,13643.233757848542,0.07842291235665529,0.05684680732436889,156.84582471331066,187.59582471331066,30.75,41.0,0.0,0.0,1.4400000000000004,4.0,4.0,183.4540252673473,5.0,41.0
S3_transport,D,7,47,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.4702291490120747,0.0,1.0,13743.229323826656,0.07883956054823076,0.05726345551594436,157.6791210964616,189.1791210964616,31.5,42.0,0.0,0.0,1.4600000000000004,4.0,4.0,183.9242544163594,5.0,42.0
S3_transport,D,7,48,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.4702291490120747,0.0,1.0,13843.22488980477,0.07925620873980622,0.05768010370751983,158.51241747961257,190.76241747961257,32.25,43.0,0.0,0.0,1.4800000000000004,4.0,4.0,184.39448356537147,5.0,43.0
S3_transport,D,7,49,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,13943.220455782883,0.0796728569313817,0.0580967518990953,159.34571386276352,192.34571386276352,33.0,44.0,0.0,0.0,1.5000000000000004,4.0,4.0,184.86471271438356,5.0,44.0
S3_transport,D,7,50,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.4702291490120747,0.0,1.0,14043.216021760996,0.08008950512295716,0.05851340009067077,160.17901024591447,193.92901024591447,33.75,45.0,0.0,0.0,1.5200000000000005,4.0,4.0,185.33494186339564,5.0,45.0
S3_transport,D,7,51,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,14143.21158773911,0.08050615331453263,0.05893004828224624,161.01230662906542,195.51230662906542,34.5,46.0,0.0,0.0,1.5400000000000005,4.0,4.0,185.80517101240773,5.0,46.0
S3_transport,D,7,52,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,14243.207153717223,0.0809228015061081,0.05934669647382171,161.84560301221637,197.09560301221637,35.25,47.0,0.0,0.0,1.5600000000000005,4.0,4.0,186.2754001614198,5.0,47.0
S3_transport,D,7,53,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,14343.202719695337,0.08133944969768357,0.05976334466539718,162.67889939536732,198.67889939536732,36.0,48.0,0.0,0.0,1.5800000000000005,4.0,4.0,186.7456293104319,5.0,48.0
S3_transport,D,7,54,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,14443.19828567345,0.08175609788925904,0.06017999285697265,163.51219577851828,200.26219577851828,36.75,49.0,0.0,0.0,1.6000000000000005,4.0,4.0,187.21585845944398,5.0,49.0
S3_transport,D,7,55,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,14543.193851651564,0.08217274608083451,0.06059664104854812,164.34549216166923,201.84549216166923,37.5,50.0,0.0,0.0,1.6200000000000006,4.0,4.0,187.68608760845606,5.0,50.0
S3_transport,D,7,56,condition_hold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14543.193851651564,0.08217274608083451,0.06059664104854812,164.34549216166923,201.84549216166923,37.5,50.0,0.0,0.0,1.6200000000000006,4.0,4.0,187.68608760845606,5.0,50.0
S3_transport,D,7,57,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.8464291490120748,0.0,1.0,14723.189417629677,0.08292272760574332,0.06134662257345692,165.84545521148684,204.09545521148684,38.25,51.0,0.0,0.0,1.8000000000000005,4.0,4.0,188.53251675746813,5.0,51.0
S3_transport,D,7,58,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.4702291490120747,0.0,1.0,14823.18498360779,0.08333937579731879,0.06176327076503239,166.6787515946378,205.6787515946378,39.0,52.0,0.0,0.0,1.8200000000000005,4.0,4.0,189.00274590648021,5.0,52.0
S3_transport,D,7,59,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.4702291490120747,0.0,1.0,14923.180549585904,0.08375602398889426,0.062179918956607856,167.51204797778874,207.26204797778874,39.75,53.0,0.0,0.0,1.8400000000000005,4.0,4.0,189.4729750554923,5.0,53.0
S3_transport,D,7,60,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,15023.176115564018,0.08417267218046973,0.06259656714818332,168.3453443609397,208.8453443609397,40.5,54.0,0.0,0.0,1.8600000000000005,4.0,4.0,189.94320420450438,5.0,54.0
S3_transport,D,7,61,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.4702291490120747,0.0,1.0,15123.171681542131,0.0845893203720452,0.06301321533975879,169.17864074409064,210.42864074409064,41.25,55.0,0.0,0.0,1.8800000000000006,4.0,4.0,190.41343335351647,5.0,55.0
S3_transport,D,7,62,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,15223.167247520245,0.08500596856362067,0.06342986353133426,170.0119371272416,212.0119371272416,42.0,56.0,0.0,0.0,1.9000000000000006,4.0,4.0,190.88366250252855,5.0,56.0
S3_transport,D,7,63,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,15323.162813498358,0.08542261675519613,0.06384651172290973,170.84523351039255,213.59523351039255,42.75,57.0,0.0,0.0,1.9200000000000006,4.0,4.0,191.35389165154064,5.0,57.0
S3_transport,D,7,64,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,15423.158379476472,0.0858392649467716,0.0642631599144852,171.6785298935435,215.1785298935435,43.5,58.0,0.0,0.0,1.9400000000000006,4.0,4.0,191.82412080055272,5.0,58.0
S3_transport,D,7,65,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,15523.153945454585,0.08625591313834707,0.06467980810606067,172.51182627669445,216.76182627669445,44.25,59.0,0.0,0.0,1.9600000000000006,4.0,4.0,192.2943499495648,5.0,59.0
S3_transport,D,7,66,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,15623.149511432699,0.08667256132992254,0.06509645629763613,173.3451226598454,218.3451226598454,45.0,60.0,0.0,0.0,1.9800000000000006,4.0,4.0,192.7645790985769,5.0,60.0
S3_transport,D,7,67,condition_change,2308.3538881864793,0.009618141200776996,0.009618141200776996,19.236282401553993,19.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.03057453288718,1.0,0.0,17931.503399619178,0.09629070253069955,0.07471459749841314,192.58140506139938,237.58140506139938,45.0,60.0,0.0,0.0,1.9800000000000006,5.0,5.0,228.79515363146407,6.0,60.0
S3_transport,D,7,68,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.47023841611781925,0.0,1.0,18111.49896559729,0.09704068405560835,0.07546457902332195,194.081368111217,239.831368111217,45.75,61.0,0.0,0.0,2.1600000000000006,5.0,5.0,229.26539204758188,6.0,61.0
S3_transport,D,7,69,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.2612384161178193,0.0,1.0,18211.4945315754,0.09745733224718382,0.07588122721489741,194.91466449436794,241.41466449436794,46.5,62.0,0.0,0.0,2.1800000000000006,5.0,5.0,229.5266304636997,6.0,62.0
S3_transport,D,7,70,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.2612384161178193,0.0,1.0,18311.490097553513,0.09787398043875929,0.07629787540647288,195.7479608775189,242.9979608775189,47.25,63.0,0.0,0.0,2.2000000000000006,5.0,5.0,229.7878688798175,6.0,63.0
S3_transport,D,7,71,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,18411.485663531625,0.09829062863033476,0.07671452359804835,196.58125726066984,244.58125726066984,48.0,64.0,0.0,0.0,2.2200000000000006,5.0,5.0,230.0491072959353,6.0,64.0
S3_transport,D,7,72,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.2612384161178193,0.0,1.0,18511.481229509736,0.09870727682191023,0.07713117178962382,197.4145536438208,246.1645536438208,48.75,65.0,0.0,0.0,2.2400000000000007,5.0,5.0,230.3103457120531,6.0,65.0
S3_transport,D,7,73,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.2612384161178193,0.0,1.0,18611.476795487848,0.0991239250134857,0.07754781998119929,198.24785002697175,247.74785002697175,49.5,66.0,0.0,0.0,2.2600000000000007,5.0,5.0,230.5715841281709,6.0,66.0
S3_transport,D,7,74,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,18711.47236146596,0.09954057320506117,0.07796446817277476,199.0811464101227,249.3311464101227,50.25,67.0,0.0,0.0,2.2800000000000007,5.0,5.0,230.83282254428872,6.0,67.0
S3_transport,D,7,75,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,18811.46792744407,0.09995722139663664,0.07838111636435023,199.91444279327365,250.91444279327365,51.0,68.0,0.0,0.0,2.3000000000000007,5.0,5.0,231.09406096040652,6.0,68.0
S3_transport,D,7,76,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,18911.463493422183,0.10037386958821211,0.0787977645559257,200.7477391764246,252.4977391764246,51.75,69.0,0.0,0.0,2.3200000000000007,5.0,5.0,231.35529937652433,6.0,69.0
S3_transport,D,7,77,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.2612384161178193,0.0,1.0,19011.459059400295,0.10079051777978758,0.07921441274750117,201.58103555957555,254.08103555957555,52.5,70.0,0.0,0.0,2.3400000000000007,5.0,5.0,231.61653779264213,6.0,70.0
S3_transport,D,7,78,condition_change,2308.3538881864793,0.009618141200776996,0.009618141200776996,19.236282401553993,19.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.85503415919692,1.0,0.0,21319.812947586775,0.11040865898056457,0.08883255394827816,220.81731796112956,273.31731796112956,52.5,70.0,0.0,0.0,2.3400000000000007,6.0,6.0,272.47157195183905,7.0,70.0
S3_transport,D,7,79,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.8464291490120748,0.0,1.0,21499.808513564887,0.11115864050547337,0.08958253547318697,222.31728101094717,275.56728101094717,53.25,71.0,0.0,0.0,2.520000000000001,6.0,6.0,273.3180011008511,7.0,71.0
S3_transport,D,7,80,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.4702291490120747,0.0,1.0,21599.804079543,0.11157528869704884,0.08999918366476244,223.15057739409812,277.1505773940981,54.0,72.0,0.0,0.0,2.540000000000001,6.0,6.0,273.7882302498632,7.0,72.0
S3_transport,D,7,81,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.4702291490120747,0.0,1.0,21699.79964552111,0.11199193688862431,0.0904158318563379,223.98387377724907,278.733873777249,54.75,73.0,0.0,0.0,2.560000000000001,6.0,6.0,274.2584593988753,7.0,73.0
S3_transport,D,7,82,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,21799.795211499222,0.11240858508019978,0.09083248004791337,224.81717016040002,280.31717016039994,55.5,74.0,0.0,0.0,2.580000000000001,6.0,6.0,274.7286885478874,7.0,74.0
S3_transport,D,7,83,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.4702291490120747,0.0,1.0,21899.790777477334,0.11282523327177525,0.09124912823948884,225.65046654355098,281.90046654355086,56.25,75.0,0.0,0.0,2.600000000000001,6.0,6.0,275.19891769689946,7.0,75.0
S3_transport,D,7,84,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,21999.786343455446,0.11324188146335072,0.09166577643106431,226.48376292670193,283.4837629267018,57.0,76.0,0.0,0.0,2.620000000000001,6.0,6.0,275.66914684591154,7.0,76.0
S3_transport,D,7,85,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,22099.781909433557,0.11365852965492619,0.09208242462263978,227.31705930985288,285.0670593098527,57.75,77.0,0.0,0.0,2.640000000000001,6.0,6.0,276.1393759949236,7.0,77.0
S3_transport,D,7,86,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,22199.77747541167,0.11407517784650166,0.09249907281421525,228.15035569300383,286.65035569300363,58.5,78.0,0.0,0.0,2.660000000000001,6.0,6.0,276.6096051439357,7.0,78.0
S3_transport,D,7,87,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,22299.77304138978,0.11449182603807713,0.09291572100579072,228.98365207615478,288.23365207615456,59.25,79.0,0.0,0.0,2.680000000000001,6.0,6.0,277.0798342929478,7.0,79.0
S3_transport,D,7,88,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,22399.768607367892,0.1149084742296526,0.09333236919736619,229.81694845930573,289.8169484593055,60.0,80.0,0.0,0.0,2.700000000000001,6.0,6.0,277.5500634419599,7.0,80.0
S3_transport,E,7,1,condition_change,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0
S3_transport,E,7,2,acquisition,89.99556597811264,0.0007499630498176053,0.00037498152490880266,1.4999260996352106,2.2499260996352106,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.09404536644712769,0.0,1.0,644.1725100713522,0.005368104250594602,0.002684052125297301,10.736208501189203,11.486208501189203,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.6731602730245629,1.0,1.0
S3_transport,E,7,3,acquisition,92.15156597811263,0.0007679297164842719,0.00038396485824213593,1.5358594329685438,2.285859432968544,0.75,1.0,0.0,0.0,0.004311999999999996,0.0,0.0,0.09629838644712768,0.0,1.0,736.3240760494649,0.0061360339670788735,0.0030680169835394368,12.272067934157747,13.772067934157747,1.5,2.0,0.0,0.0,0.004311999999999996,0.0,0.0,0.7694586594716906,1.0,2.0
S3_transport,E,7,4,acquisition,92.15156597811264,0.000767929716484272,0.000383964858242136,1.535859432968544,2.285859432968544,0.75,1.0,0.0,0.0,0.00431200000000001,0.0,0.0,0.0962983864471277,0.0,1.0,828.4756420275776,0.006903963683563145,0.0034519818417815726,13.80792736712629,16.05792736712629,2.25,3.0,0.0,0.0,0.008624000000000007,0.0,0.0,0.8657570459188183,1.0,3.0
S3_transport,E,7,5,acquisition,92.15156597811263,0.0007679297164842719,0.00038396485824213593,1.5358594329685438,2.285859432968544,0.75,1.0,0.0,0.0,0.004311999999999996,0.0,0.0,0.09629838644712768,0.0,1.0,920.6272080056902,0.007671893400047417,0.0038359467000237085,15.343786800094833,18.343786800094833,3.0,4.0,0.0,0.0,0.012936000000000003,0.0,0.0,0.962055432365946,1.0,4.0
S3_transport,E,7,6,acquisition,92.15156597811263,0.0007679297164842719,0.00038396485824213593,1.5358594329685438,2.285859432968544,0.75,1.0,0.0,0.0,0.004311999999999996,0.0,0.0,0.09629838644712768,0.0,1.0,1012.7787739838029,0.00843982311653169,0.004219911558265845,16.879646233063376,20.629646233063376,3.75,5.0,0.0,0.0,0.017248,0.0,0.0,1.0583538188130737,1.0,5.0
S3_transport,E,7,7,acquisition,118.02356597811263,0.000983529716484272,0.000491764858242136,1.9670594329685438,2.717059432968544,0.75,1.0,0.0,0.0,0.05605599999999998,0.0,0.0,0.12333462644712768,0.0,1.0,1130.8023399619155,0.009423352833015961,0.004711676416507981,18.84670566603192,23.34670566603192,4.5,6.0,0.0,0.0,0.07330399999999998,0.0,0.0,1.1816884452602014,1.0,6.0
S3_transport,E,7,8,acquisition,92.93556597811263,0.0007744630498176053,0.00038723152490880266,1.5489260996352106,2.2989260996352106,0.75,1.0,0.0,0.0,0.005879999999999996,0.0,0.0,0.09711766644712769,0.0,1.0,1223.7379059400282,0.010197815882833566,0.005098907941416783,20.39563176566713,25.64563176566713,5.25,7.0,0.0,0.0,0.07918399999999998,0.0,0.0,1.278806111707329,1.0,7.0
S3_transport,E,7,9,acquisition,92.54356597811264,0.0007711963831509386,0.0003855981915754693,1.5423927663018773,2.2923927663018775,0.75,1.0,0.0,0.0,0.005096000000000017,0.0,0.0,0.0967080264471277,0.0,1.0,1316.2814719181408,0.010969012265984504,0.005484506132992252,21.938024531969006,27.938024531969006,6.0,8.0,0.0,0.0,0.08428,0.0,0.0,1.3755141381544567,1.0,8.0
S3_transport,E,7,10,acquisition,92.15156597811263,0.0007679297164842719,0.00038396485824213593,1.5358594329685438,2.285859432968544,0.75,1.0,0.0,0.0,0.0043119999999999825,0.0,0.0,0.09629838644712768,0.0,1.0,1408.4330378962534,0.011736941982468775,0.005868470991234388,23.47388396493755,30.22388396493755,6.75,9.0,0.0,0.0,0.08859199999999998,0.0,0.0,1.4718125246015843,1.0,9.0
S3_transport,E,7,11,acquisition,92.15156597811266,0.0007679297164842721,0.00038396485824213604,1.5358594329685442,2.2858594329685444,0.75,1.0,0.0,0.0,0.004312000000000038,0.0,0.0,0.09629838644712771,0.0,1.0,1500.584603874366,0.012504871698953047,0.006252435849476524,25.009743397906092,32.50974339790609,7.5,10.0,0.0,0.0,0.09290400000000001,0.0,0.0,1.568110911048712,1.0,10.0
S3_transport,E,7,12,condition_change,2908.3538881864793,0.012118141200776996,0.0012118141200776998,24.236282401553993,24.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.63730434604204,1.0,0.0,4408.938492060845,0.024623012899730044,0.007464249969554223,49.246025799460085,56.746025799460085,7.5,10.0,0.0,0.0,0.09290400000000001,1.0,1.0,57.205415257090756,2.0,10.0
