C_EGDA_M,C_cat_M,Q_total_mL_min,T_C,blind_rmse_M,cum_acid_mol,cum_capillary_travel_m,cum_egda_mol,cum_energy_kJ,cum_nmr_acquisitions,cum_reactor_conditions,cum_spatial_samples,cum_time_s,cum_waste_mL,design_mode,is_reference,n_positions,param_err_pct,reference_acid_mol,reference_blind_rmse_M,reference_capillary_travel_m,reference_egda_mol,reference_energy_kJ,reference_nmr_acquisitions,reference_param_err_pct,reference_reactor_conditions,reference_spatial_samples,reference_strategy,reference_time_s,reference_waste_mL,round,scenario,seed,strategy,z_over_L_list,z_over_L_max,z_over_L_min
1.0,0.5,1.0,142.85714285714286,0.004383156141018645,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,35.047955406022346,0.050780496006659966,0.004383156141018645,0.0,0.10156099201331993,109.05815107077672,7.0,35.047955406022346,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,8,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.0068954336220172305,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,61.77628590159334,0.05823893421169302,0.0068954336220172305,0.0,0.11647786842338605,134.4647663586059,8.0,61.77628590159334,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,8,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.11629594388009343,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,454.81406753104164,0.006029866776461627,0.11629594388009343,0.0,0.012059733552923254,1.5122905875365757,1.0,454.81406753104164,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.049315481085867564,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,269.9567745832579,0.013488304981494682,0.049315481085867564,0.0,0.026976609962989364,14.092096948584338,2.0,269.9567745832579,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.06199468969309222,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,95.63755063041148,0.020946743186527738,0.06199468969309222,0.0,0.041893486373055476,28.809704797429,3.0,95.63755063041148,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.019741660452894143,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,132.90147542222658,0.028405181391560792,0.019741660452894143,0.0,0.056810362783121585,45.66511413407058,4.0,132.90147542222658,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.018831783705132332,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,138.3666025177374,0.03586361959659385,0.018831783705132332,0.0,0.0717272391931877,64.65832495850906,5.0,138.3666025177374,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.015908586492419784,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,140.40286177849435,0.04332205780162691,0.015908586492419784,0.0,0.08664411560325382,85.78933727074443,6.0,140.40286177849435,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.004871626251834076,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,61.4664744615133,0.050780496006659966,0.004871626251834076,0.0,0.10156099201331993,109.05815107077672,7.0,61.4664744615133,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.004532646469591499,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,54.87557054367549,0.05823893421169302,0.004532646469591499,0.0,0.11647786842338605,134.4647663586059,8.0,54.87557054367549,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,9,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.11973899543200803,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,167.37029584276658,0.006029866776461627,0.11973899543200803,0.0,0.012059733552923254,1.5122905875365757,1.0,167.37029584276658,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.07019911225003929,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,137.7793861117043,0.013488304981494682,0.07019911225003929,0.0,0.026976609962989364,14.092096948584338,2.0,137.7793861117043,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.09304934526357937,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,143.22531296406487,0.020946743186527738,0.09304934526357937,0.0,0.041893486373055476,28.809704797429,3.0,143.22531296406487,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.023570150194747536,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,143.03074714187787,0.028405181391560792,0.023570150194747536,0.0,0.056810362783121585,45.66511413407058,4.0,143.03074714187787,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.029607745936183337,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,118.88953555422286,0.03586361959659385,0.029607745936183337,0.0,0.0717272391931877,64.65832495850906,5.0,118.88953555422286,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.03744651057989091,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,99.31426612372407,0.04332205780162691,0.03744651057989091,0.0,0.08664411560325382,85.78933727074443,6.0,99.31426612372407,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.003227750343072192,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,45.21197626604621,0.050780496006659966,0.003227750343072192,0.0,0.10156099201331993,109.05815107077672,7.0,45.21197626604621,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.007485954370949848,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,44.741855576934995,0.05823893421169302,0.007485954370949848,0.0,0.11647786842338605,134.4647663586059,8.0,44.741855576934995,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,10,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.08725696387523346,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,291.4045800999661,0.006029866776461627,0.08725696387523346,0.0,0.012059733552923254,1.5122905875365757,1.0,291.4045800999661,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.05010705212741108,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,267.4001181728745,0.013488304981494682,0.05010705212741108,0.0,0.026976609962989364,14.092096948584338,2.0,267.4001181728745,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.042269737775669974,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,103.98908379240245,0.020946743186527738,0.042269737775669974,0.0,0.041893486373055476,28.809704797429,3.0,103.98908379240245,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.062304224699755655,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,139.21027058500215,0.028405181391560792,0.062304224699755655,0.0,0.056810362783121585,45.66511413407058,4.0,139.21027058500215,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.01742572109867559,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,162.59393999836908,0.03586361959659385,0.01742572109867559,0.0,0.0717272391931877,64.65832495850906,5.0,162.59393999836908,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.01821218553404485,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,120.7506746282684,0.04332205780162691,0.01821218553404485,0.0,0.08664411560325382,85.78933727074443,6.0,120.7506746282684,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.0019373662290069653,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,45.32842714575087,0.050780496006659966,0.0019373662290069653,0.0,0.10156099201331993,109.05815107077672,7.0,45.32842714575087,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.0025845813575024177,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,46.575590384619005,0.05823893421169302,0.0025845813575024177,0.0,0.11647786842338605,134.4647663586059,8.0,46.575590384619005,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,11,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.1330202308423205,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,65.66300489555745,0.006029866776461627,0.1330202308423205,0.0,0.012059733552923254,1.5122905875365757,1.0,65.66300489555745,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.16115953258023316,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,181.18361834411817,0.013488304981494682,0.16115953258023316,0.0,0.026976609962989364,14.092096948584338,2.0,181.18361834411817,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.037935539517384674,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,72.1039130875751,0.020946743186527738,0.037935539517384674,0.0,0.041893486373055476,28.809704797429,3.0,72.1039130875751,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.037768851999038164,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,97.27006630005333,0.028405181391560792,0.037768851999038164,0.0,0.056810362783121585,45.66511413407058,4.0,97.27006630005333,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.04209764418574147,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,107.92157727764247,0.03586361959659385,0.04209764418574147,0.0,0.0717272391931877,64.65832495850906,5.0,107.92157727764247,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.011814659902440882,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,70.53007823187755,0.04332205780162691,0.011814659902440882,0.0,0.08664411560325382,85.78933727074443,6.0,70.53007823187755,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.003737176344998716,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,43.849181957346175,0.050780496006659966,0.003737176344998716,0.0,0.10156099201331993,109.05815107077672,7.0,43.849181957346175,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.0028524762783073824,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,41.99065765417389,0.05823893421169302,0.0028524762783073824,0.0,0.11647786842338605,134.4647663586059,8.0,41.99065765417389,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,12,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.09794472250386758,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,179.21777037179316,0.006029866776461627,0.09794472250386758,0.0,0.012059733552923254,1.5122905875365757,1.0,179.21777037179316,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.0709473522531203,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,169.83611091350633,0.013488304981494682,0.0709473522531203,0.0,0.026976609962989364,14.092096948584338,2.0,169.83611091350633,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.07482674551314286,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,162.68434440989955,0.020946743186527738,0.07482674551314286,0.0,0.041893486373055476,28.809704797429,3.0,162.68434440989955,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.05068527426798376,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,248.26204356691522,0.028405181391560792,0.05068527426798376,0.0,0.056810362783121585,45.66511413407058,4.0,248.26204356691522,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.025176368216692783,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,175.51303646806087,0.03586361959659385,0.025176368216692783,0.0,0.0717272391931877,64.65832495850906,5.0,175.51303646806087,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.03982967454969695,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,101.99182002614786,0.04332205780162691,0.03982967454969695,0.0,0.08664411560325382,85.78933727074443,6.0,101.99182002614786,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.01851090664753923,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,48.794244559246614,0.050780496006659966,0.01851090664753923,0.0,0.10156099201331993,109.05815107077672,7.0,48.794244559246614,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.003969382950024435,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,54.69038302460938,0.05823893421169302,0.003969382950024435,0.0,0.11647786842338605,134.4647663586059,8.0,54.69038302460938,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,13,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.11045543252781756,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,221.54757152826906,0.006029866776461627,0.11045543252781756,0.0,0.012059733552923254,1.5122905875365757,1.0,221.54757152826906,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.14277888370604622,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,288.7108623051179,0.013488304981494682,0.14277888370604622,0.0,0.026976609962989364,14.092096948584338,2.0,288.7108623051179,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.0646215463256686,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,220.28366896588997,0.020946743186527738,0.0646215463256686,0.0,0.041893486373055476,28.809704797429,3.0,220.28366896588997,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.05431530443798291,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,113.59928627861882,0.028405181391560792,0.05431530443798291,0.0,0.056810362783121585,45.66511413407058,4.0,113.59928627861882,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.014760881359582497,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,176.85913938757292,0.03586361959659385,0.014760881359582497,0.0,0.0717272391931877,64.65832495850906,5.0,176.85913938757292,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.01730409237442961,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,171.93079481136718,0.04332205780162691,0.01730409237442961,0.0,0.08664411560325382,85.78933727074443,6.0,171.93079481136718,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.011833674031171915,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,79.45195042656866,0.050780496006659966,0.011833674031171915,0.0,0.10156099201331993,109.05815107077672,7.0,79.45195042656866,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,160.0,0.002263367959810514,0.05823893421169302,0.0,0.11647786842338605,134.4647663586059,8.0,8.0,8.0,13977.344210806323,238.95573684677206,fixed,1,1,42.65236556939418,0.05823893421169302,0.002263367959810514,0.0,0.11647786842338605,134.4647663586059,8.0,42.65236556939418,8.0,8.0,A,13977.344210806323,238.95573684677206,8,S1_ideal,14,A,1.0000,1.0,1.0
1.0,0.5,1.0,40.0,0.11725213470028635,0.006029866776461627,0.0,0.012059733552923254,1.5122905875365757,1.0,1.0,1.0,1447.1680263507903,24.869467105846507,fixed,1,1,219.65298000300612,0.006029866776461627,0.11725213470028635,0.0,0.012059733552923254,1.5122905875365757,1.0,219.65298000300612,1.0,1.0,A,1447.1680263507903,24.869467105846507,1,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,57.14285714285714,0.144993133653168,0.013488304981494682,0.0,0.026976609962989364,14.092096948584338,2.0,2.0,2.0,3237.1931955587233,55.45321992597873,fixed,1,1,154.08837258653284,0.013488304981494682,0.144993133653168,0.0,0.026976609962989364,14.092096948584338,2.0,154.08837258653284,2.0,2.0,A,3237.1931955587233,55.45321992597873,2,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,74.28571428571428,0.06443751127233636,0.020946743186527738,0.0,0.041893486373055476,28.809704797429,3.0,3.0,3.0,5027.218364766657,86.03697274611095,fixed,1,1,298.93427409372475,0.020946743186527738,0.06443751127233636,0.0,0.041893486373055476,28.809704797429,3.0,298.93427409372475,3.0,3.0,A,5027.218364766657,86.03697274611095,3,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,91.42857142857143,0.04154581598344561,0.028405181391560792,0.0,0.056810362783121585,45.66511413407058,4.0,4.0,4.0,6817.243533974591,116.62072556624317,fixed,1,1,167.69782245343765,0.028405181391560792,0.04154581598344561,0.0,0.056810362783121585,45.66511413407058,4.0,167.69782245343765,4.0,4.0,A,6817.243533974591,116.62072556624317,4,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,108.57142857142857,0.042610926859167064,0.03586361959659385,0.0,0.0717272391931877,64.65832495850906,5.0,5.0,5.0,8607.268703182524,147.2044783863754,fixed,1,1,104.40784754574008,0.03586361959659385,0.042610926859167064,0.0,0.0717272391931877,64.65832495850906,5.0,104.40784754574008,5.0,5.0,A,8607.268703182524,147.2044783863754,5,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,125.71428571428571,0.019257585806584945,0.04332205780162691,0.0,0.08664411560325382,85.78933727074443,6.0,6.0,6.0,10397.293872390457,177.78823120650762,fixed,1,1,135.73050903801467,0.04332205780162691,0.019257585806584945,0.0,0.08664411560325382,85.78933727074443,6.0,135.73050903801467,6.0,6.0,A,10397.293872390457,177.78823120650762,6,S1_ideal,15,A,1.0000,1.0,1.0
1.0,0.5,1.0,142.85714285714286,0.016376387063640342,0.050780496006659966,0.0,0.10156099201331993,109.05815107077672,7.0,7.0,7.0,12187.31904159839,208.37198402663984,fixed,1,1,83.42022072160844,0.050780496006659966,0.016376387063640342,0.0,0.10156099201331993,109.05815107077672,7.0,83.42022072160844,7.0,7.0,A,12187.31904159839,208.37198402663984,7,S1_ideal,15,A,1.0000,1.0,1.0
