species,true_M,estimated_M,sigma_M
AcOH,0.24270326653540886,0.23300400290693035,0.009432661551817026
AcOH,0.3640921745096813,0.3670833353847184,0.013621454876916338
AcOH,0.4376586686326944,0.4387515871863868,0.0161833782893761
AcOH,0.10452387317336624,0.10251131595398542,0.005214318869879488
AcOH,0.1574605330415833,0.15281400671560844,0.006956899929393461
AcOH,0.03556797509633753,0.03225286558114743,0.0029739896672921727
AcOH,0.562629740539716,0.5490114757095117,0.01934901441346119
AcOH,0.45034687821575364,0.4352235547077216,0.01576537578568337
AcOH,0.17322847461782634,0.17065285073506894,0.007400105496237771
AcOH,0.08790802306033647,0.08203639110917918,0.004636285099744204
AcOH,0.5102977947925298,0.5097200645268801,0.01802288358760565
AcOH,0.08862260116964517,0.08257057457908251,0.004834346129705711
AcOH,0.24020613634910903,0.2404568239938042,0.009485576089583062
AcOH,0.3883972239045092,0.3761495586080824,0.0138441865997068
AcOH,0.5643640018894137,0.5560905260871702,0.019658915205707804
AcOH,0.22883203578338443,0.22604877850162652,0.009071772669974873
AcOH,0.06100458908081749,0.05498390049154028,0.003803412405465643
AcOH,0.05773026814178894,0.05743650490259565,0.003759747726421247
AcOH,0.31043760160168715,0.3035144200331234,0.011539432068049338
AcOH,0.3049902093705324,0.3025783997354339,0.011532796210559521
AcOH,0.5108823620074036,0.5060921805005878,0.017924470963517233
AcOH,0.3992713991449813,0.39662056931108225,0.014543457063074337
AcOH,0.06238301325231679,0.062359324513150245,0.003887837255677293
AcOH,0.08651575464477557,0.08334351210075841,0.004813824012989247
AcOH,0.5161290218157767,0.510073372861007,0.018101076074764317
AcOH,0.20400381820220226,0.19387703200421386,0.008365464985541558
AcOH,0.4271326780283204,0.42458946962092714,0.015308868581671848
AcOH,0.4405558371771968,0.4320273013856732,0.015550424440381728
AcOH,0.4715976139643965,0.4582255455976791,0.016656186565422913
AcOH,0.16150926131677135,0.1594455943517355,0.006925014863368947
AcOH,0.1164477187362855,0.10690564439733251,0.005552340950633472
AcOH,0.2719466707458397,0.2683848657003113,0.010451159038663102
AcOH,0.2393534200121532,0.237241878611518,0.00947810826931905
AcOH,0.5350245208010043,0.5300044598434221,0.019105894164624184
AcOH,0.33855585888707146,0.3327144482127739,0.01257005179747819
AcOH,0.4375965536485639,0.4218099002525588,0.015377240649632848
AcOH,0.15851062313815958,0.15552997215171732,0.006909710561751239
AcOH,0.5484224385426236,0.5518928391943286,0.01950497087898997
